gtfs_route_id,gtfs_route_short_name,gtfs_route_long_name,gtfs_route_desc,route_category,mode_type,service_date,peak_offpeak_ind,metric_type,otp_numerator,otp_denominator,cancelled_numerator,
225,225,,Local Bus,Other Bus,Bus,2018-12-26,OFF_PEAK,Headway / Schedule Adherence,343,433,,
230,230,,Local Bus,Other Bus,Bus,2018-12-26,OFF_PEAK,Headway / Schedule Adherence,216,305,,
230,230,,Local Bus,Other Bus,Bus,2018-12-26,PEAK,Headway / Schedule Adherence,98,152,,
236,236,,Local Bus,Other Bus,Bus,2018-12-26,PEAK,Headway / Schedule Adherence,57,79,,
236,236,,Local Bus,Other Bus,Bus,2018-12-26,OFF_PEAK,Headway / Schedule Adherence,43,83,,
238,238,,Local Bus,Other Bus,Bus,2018-12-26,OFF_PEAK,Headway / Schedule Adherence,140,198,,
238,238,,Local Bus,Other Bus,Bus,2018-12-26,PEAK,Headway / Schedule Adherence,89,124,,
240,240,,Local Bus,Other Bus,Bus,2018-12-26,PEAK,Headway / Schedule Adherence,139,224,,
240,240,,Local Bus,Other Bus,Bus,2018-12-26,OFF_PEAK,Headway / Schedule Adherence,212,393,,
245,245,,Local Bus,Other Bus,Bus,2018-12-26,OFF_PEAK,Headway / Schedule Adherence,63,86,,
245,245,,Local Bus,Other Bus,Bus,2018-12-26,PEAK,Headway / Schedule Adherence,45,70,,
325,325,,Express Bus,Other Bus,Bus,2018-12-26,PEAK,Headway / Schedule Adherence,33,44,,
325,325,,Express Bus,Other Bus,Bus,2018-12-26,OFF_PEAK,Headway / Schedule Adherence,2,5,,
326,326,,Local Bus,Other Bus,Bus,2018-12-26,OFF_PEAK,Headway / Schedule Adherence,20,28,,
326,326,,Local Bus,Other Bus,Bus,2018-12-26,PEAK,Headway / Schedule Adherence,74,91,,
350,350,,Local Bus,Other Bus,Bus,2018-12-26,PEAK,Headway / Schedule Adherence,117,232,,
350,350,,Local Bus,Other Bus,Bus,2018-12-26,OFF_PEAK,Headway / Schedule Adherence,232,366,,
351,351,,Limited Service,Other Bus,Bus,2018-12-26,OFF_PEAK,Headway / Schedule Adherence,18,20,,
351,351,,Limited Service,Other Bus,Bus,2018-12-26,PEAK,Headway / Schedule Adherence,21,31,,
352,352,,Express Bus,Other Bus,Bus,2018-12-26,PEAK,Headway / Schedule Adherence,19,30,,
352,352,,Express Bus,Other Bus,Bus,2018-12-26,OFF_PEAK,Headway / Schedule Adherence,15,18,,
354,354,,Express Bus,Other Bus,Bus,2018-12-26,OFF_PEAK,Headway / Schedule Adherence,25,40,,
354,354,,Express Bus,Other Bus,Bus,2018-12-26,PEAK,Headway / Schedule Adherence,42,66,,
411,411,,Local Bus,Other Bus,Bus,2018-12-26,OFF_PEAK,Headway / Schedule Adherence,106,171,,
411,411,,Local Bus,Other Bus,Bus,2018-12-26,PEAK,Headway / Schedule Adherence,46,65,,
424,424,,Express Bus,Other Bus,Bus,2018-12-26,PEAK,Headway / Schedule Adherence,17,33,,
424,424,,Express Bus,Other Bus,Bus,2018-12-26,OFF_PEAK,Headway / Schedule Adherence,12,15,,
426,426,,Express Bus,Other Bus,Bus,2018-12-26,PEAK,Headway / Schedule Adherence,45,97,,
426,426,,Express Bus,Other Bus,Bus,2018-12-26,OFF_PEAK,Headway / Schedule Adherence,139,196,,
428,428,,Express Bus,Other Bus,Bus,2018-12-26,OFF_PEAK,Headway / Schedule Adherence,2,2,,
428,428,,Express Bus,Other Bus,Bus,2018-12-26,PEAK,Headway / Schedule Adherence,22,26,,
429,429,,Local Bus,Other Bus,Bus,2018-12-26,OFF_PEAK,Headway / Schedule Adherence,82,112,,
429,429,,Local Bus,Other Bus,Bus,2018-12-26,PEAK,Headway / Schedule Adherence,28,54,,
430,430,,Local Bus,Other Bus,Bus,2018-12-26,PEAK,Headway / Schedule Adherence,59,75,,
430,430,,Local Bus,Other Bus,Bus,2018-12-26,OFF_PEAK,Headway / Schedule Adherence,98,134,,
434,434,,Express Bus,Other Bus,Bus,2018-12-26,OFF_PEAK,Headway / Schedule Adherence,1,2,,
434,434,,Express Bus,Other Bus,Bus,2018-12-26,PEAK,Headway / Schedule Adherence,1,5,,
435,435,,Local Bus,Other Bus,Bus,2018-12-26,PEAK,Headway / Schedule Adherence,37,54,,
435,435,,Local Bus,Other Bus,Bus,2018-12-26,OFF_PEAK,Headway / Schedule Adherence,88,139,,
436,436,,Local Bus,Other Bus,Bus,2018-12-26,OFF_PEAK,Headway / Schedule Adherence,93,120,,
436,436,,Local Bus,Other Bus,Bus,2018-12-26,PEAK,Headway / Schedule Adherence,44,71,,
439,439,,Limited Service,Other Bus,Bus,2018-12-26,PEAK,Headway / Schedule Adherence,10,14,,
439,439,,Limited Service,Other Bus,Bus,2018-12-26,OFF_PEAK,Headway / Schedule Adherence,9,12,,
441,441,,Local Bus,Other Bus,Bus,2018-12-26,OFF_PEAK,Headway / Schedule Adherence,95,117,,
441,441,,Local Bus,Other Bus,Bus,2018-12-26,PEAK,Headway / Schedule Adherence,33,54,,
442,442,,Local Bus,Other Bus,Bus,2018-12-26,PEAK,Headway / Schedule Adherence,47,58,,
442,442,,Local Bus,Other Bus,Bus,2018-12-26,OFF_PEAK,Headway / Schedule Adherence,173,226,,
448,448,,Express Bus,Other Bus,Bus,2018-12-26,OFF_PEAK,Headway / Schedule Adherence,7,14,,
448,448,,Express Bus,Other Bus,Bus,2018-12-26,PEAK,Headway / Schedule Adherence,10,28,,
449,449,,Express Bus,Other Bus,Bus,2018-12-26,PEAK,Headway / Schedule Adherence,12,25,,
449,449,,Express Bus,Other Bus,Bus,2018-12-26,OFF_PEAK,Headway / Schedule Adherence,4,11,,
450,450,,Express Bus,Other Bus,Bus,2018-12-26,OFF_PEAK,Headway / Schedule Adherence,209,290,,
450,450,,Express Bus,Other Bus,Bus,2018-12-26,PEAK,Headway / Schedule Adherence,70,130,,
451,451,,Limited Service,Other Bus,Bus,2018-12-26,PEAK,Headway / Schedule Adherence,19,32,,
451,451,,Limited Service,Other Bus,Bus,2018-12-26,OFF_PEAK,Headway / Schedule Adherence,14,28,,
455,455,,Local Bus,Other Bus,Bus,2018-12-26,PEAK,Headway / Schedule Adherence,83,126,,
455,455,,Local Bus,Other Bus,Bus,2018-12-26,OFF_PEAK,Headway / Schedule Adherence,245,345,,
456,456,,Limited Service,Other Bus,Bus,2018-12-26,OFF_PEAK,Headway / Schedule Adherence,37,61,,
456,456,,Limited Service,Other Bus,Bus,2018-12-26,PEAK,Headway / Schedule Adherence,6,7,,
459,459,,Express Bus,Other Bus,Bus,2018-12-26,OFF_PEAK,Headway / Schedule Adherence,137,217,,
